Feature,Pointwise Mutual Information
highest level since 1964 </s>,1.5022793286397813
level since 1964 </s> </s>,1.5022793286397813
since 1964 </s> </s> </s>,1.5022793286397813
1964 </s> </s> </s> </s>,1.5022793286397813
<s> <s> <s> we admit,1.5022793286397813
<s> <s> we admit about,1.5022793286397813
<s> we admit about 100,1.5022793286397813
we admit about 100 000,1.5022793286397813
admit about 100 000 permanent,1.5022793286397813
about 100 000 permanent immigrants,1.5022793286397813
100 000 permanent immigrants from,1.5022793286397813
000 permanent immigrants from the,1.5022793286397813
permanent immigrants from the middle,1.5022793286397813
immigrants from the middle east,1.5022793286397813
from the middle east every,1.5022793286397813
the middle east every year,1.5022793286397813
middle east every year </s>,1.5022793286397813
east every year </s> </s>,1.5022793286397813
every year </s> </s> </s>,1.5022793286397813
standard,1.5022793286397813
<s> <s> <s> says paid,1.5022793286397813
<s> <s> says paid family,1.5022793286397813
<s> says paid family leave,1.5022793286397813
says paid family leave is,1.5022793286397813
paid family leave is a,1.5022793286397813
family leave is a program,1.5022793286397813
leave is a program that,1.5022793286397813
is a program that is,1.5022793286397813
a program that is standard,1.5022793286397813
program that is standard in,1.5022793286397813
that is standard in all,1.5022793286397813
is standard in all but,1.5022793286397813
standard in all but five,1.5022793286397813
in all but five nations,1.5022793286397813
all but five nations around,1.5022793286397813
but five nations around the,1.5022793286397813
five nations around the world,1.5022793286397813
nations around the world </s>,1.5022793286397813
around the world </s> </s>,1.5022793286397813
<s> <s> for the average,1.5022793286397813
<s> for the average middle,1.5022793286397813
for the average middle class,1.5022793286397813
the average middle class family,1.5022793286397813
average middle class family your,1.5022793286397813
middle class family your taxes,1.5022793286397813
class family your taxes today,1.5022793286397813
family your taxes today are,1.5022793286397813
your taxes today are lower,1.5022793286397813
taxes today are lower than,1.5022793286397813
today are lower than when,1.5022793286397813
are lower than when i,1.5022793286397813
lower than when i took,1.5022793286397813
than when i took office,1.5022793286397813
when i took office </s>,1.5022793286397813
i took office </s> </s>,1.5022793286397813
<s> <s> <s> there s,1.5022793286397813
<s> <s> there s more,1.5022793286397813
<s> there s more than,1.5022793286397813
there s more than 100,1.5022793286397813
s more than 100 000,1.5022793286397813
more than 100 000 people,1.5022793286397813
than 100 000 people working,1.5022793286397813
100 000 people working at,1.5022793286397813
000 people working at the,1.5022793286397813
people working at the department,1.5022793286397813
working at the department of,1.5022793286397813
at the department of agriculture,1.5022793286397813
the department of agriculture that,1.5022793286397813
department of agriculture that s,1.5022793286397813
of agriculture that s 1,1.5022793286397813
agriculture that s 1 employee,1.5022793286397813
that s 1 employee for,1.5022793286397813
s 1 employee for every,1.5022793286397813
1 employee for every 30,1.5022793286397813
employee for every 30 farmers,1.5022793286397813
for every 30 farmers </s>,1.5022793286397813
every 30 farmers </s> </s>,1.5022793286397813
30 farmers </s> </s> </s>,1.5022793286397813
farmers </s> </s> </s> </s>,1.5022793286397813
moving,1.5022793286397813
<s> <s> barack obama passed,1.5022793286397813
<s> barack obama passed laws,1.5022793286397813
barack obama passed laws moving,1.5022793286397813
obama passed laws moving people,1.5022793286397813
passed laws moving people from,1.5022793286397813
laws moving people from welfare,1.5022793286397813
moving people from welfare to,1.5022793286397813
people from welfare to work,1.5022793286397813
from welfare to work </s>,1.5022793286397813
welfare to work </s> </s>,1.5022793286397813
claim,1.5022793286397813
accelerated,1.5022793286397813
precedent,1.5022793286397813
slower,1.5022793286397813
<s> says mitt romney is,1.5022793286397813
says mitt romney is wrong,1.5022793286397813
mitt romney is wrong to,1.5022793286397813
romney is wrong to claim,1.5022793286397813
is wrong to claim that,1.5022793286397813
wrong to claim that spending,1.5022793286397813
to claim that spending under,1.5022793286397813
claim that spending under obama,1.5022793286397813
that spending under obama has,1.5022793286397813
spending under obama has accelerated,1.5022793286397813
under obama has accelerated at,1.5022793286397813
obama has accelerated at a,1.5022793286397813
has accelerated at a pace,1.5022793286397813
accelerated at a pace without,1.5022793286397813
at a pace without precedent,1.5022793286397813
a pace without precedent in,1.5022793286397813
pace without precedent in recent,1.5022793286397813
without precedent in recent history,1.5022793286397813
precedent in recent history because,1.5022793286397813
in recent history because its,1.5022793286397813
recent history because its actually,1.5022793286397813
history because its actually risen,1.5022793286397813
because its actually risen slower,1.5022793286397813
its actually risen slower than,1.5022793286397813
actually risen slower than at,1.5022793286397813
risen slower than at any,1.5022793286397813
slower than at any time,1.5022793286397813
than at any time in,1.5022793286397813
at any time in nearly,1.5022793286397813
any time in nearly 60,1.5022793286397813
time in nearly 60 years,1.5022793286397813
in nearly 60 years </s>,1.5022793286397813
nearly 60 years </s> </s>,1.5022793286397813
60 years </s> </s> </s>,1.5022793286397813
pathway,1.5022793286397813
deliver,1.5022793286397813
jack,1.5022793286397813
says president barack obama promised,1.5022793286397813
president barack obama promised a,1.5022793286397813
barack obama promised a pathway,1.5022793286397813
obama promised a pathway to,1.5022793286397813
promised a pathway to citizenship,1.5022793286397813
a pathway to citizenship to,1.5022793286397813
pathway to citizenship to undocumented,1.5022793286397813
to citizenship to undocumented immigrants,1.5022793286397813
citizenship to undocumented immigrants and,1.5022793286397813
to undocumented immigrants and didnt,1.5022793286397813
undocumented immigrants and didnt deliver,1.5022793286397813
immigrants and didnt deliver jack,1.5022793286397813
and didnt deliver jack squat,1.5022793286397813
didnt deliver jack squat on,1.5022793286397813
deliver jack squat on any,1.5022793286397813
jack squat on any of,1.5022793286397813
squat on any of it,1.5022793286397813
on any of it </s>,1.5022793286397813
any of it </s> </s>,1.5022793286397813
of it </s> </s> </s>,1.5022793286397813
california,1.5022793286397813
robust,1.5022793286397813
outpaces,1.5022793286397813
<s> <s> <s> <s> california,1.5022793286397813
<s> <s> <s> california has,1.5022793286397813
<s> <s> california has robust,1.5022793286397813
<s> california has robust job,1.5022793286397813
california has robust job growth,1.5022793286397813
has robust job growth that,1.5022793286397813
robust job growth that outpaces,1.5022793286397813
job growth that outpaces the,1.5022793286397813
growth that outpaces the rest,1.5022793286397813
that outpaces the rest of,1.5022793286397813
outpaces the rest of the,1.5022793286397813
the rest of the nation,1.5022793286397813
rest of the nation </s>,1.5022793286397813
of the nation </s> </s>,1.5022793286397813
household,1.5022793286397813
<s> the amount of debt,1.5022793286397813
the amount of debt is,1.5022793286397813
amount of debt is on,1.5022793286397813
of debt is on pace,1.5022793286397813
debt is on pace to,1.5022793286397813
is on pace to double,1.5022793286397813
on pace to double in,1.5022793286397813
pace to double in five,1.5022793286397813
to double in five years,1.5022793286397813
double in five years and,1.5022793286397813
in five years and triple,1.5022793286397813
five years and triple in,1.5022793286397813
years and triple in 10,1.5022793286397813
and triple in 10 the,1.5022793286397813
triple in 10 the federal,1.5022793286397813
in 10 the federal debt,1.5022793286397813
10 the federal debt is,1.5022793286397813
the federal debt is now,1.5022793286397813
federal debt is now over,1.5022793286397813
debt is now over 100,1.5022793286397813
is now over 100 000,1.5022793286397813
now over 100 000 per,1.5022793286397813
over 100 000 per household,1.5022793286397813
100 000 per household </s>,1.5022793286397813
000 per household </s> </s>,1.5022793286397813
per household </s> </s> </s>,1.5022793286397813
household </s> </s> </s> </s>,1.5022793286397813
minute,1.5022793286397813
<s> <s> <s> the minute,1.5022793286397813
<s> <s> the minute this,1.5022793286397813
<s> the minute this proposal,1.5022793286397813
the minute this proposal for,1.5022793286397813
minute this proposal for near,1.5022793286397813
this proposal for near beach,1.5022793286397813
proposal for near beach oil,1.5022793286397813
for near beach oil drilling,1.5022793286397813
near beach oil drilling came,1.5022793286397813
beach oil drilling came up,1.5022793286397813
oil drilling came up i,1.5022793286397813
drilling came up i was,1.5022793286397813
came up i was against,1.5022793286397813
up i was against it,1.5022793286397813
i was against it </s>,1.5022793286397813
was against it </s> </s>,1.5022793286397813
against it </s> </s> </s>,1.5022793286397813
gogebic,1.5022793286397813
extended,1.5022793286397813
<s> <s> the proposed gogebic,1.5022793286397813
<s> the proposed gogebic mine,1.5022793286397813
the proposed gogebic mine in,1.5022793286397813
proposed gogebic mine in northern,1.5022793286397813
gogebic mine in northern wisconsin,1.5022793286397813
mine in northern wisconsin could,1.5022793286397813
in northern wisconsin could be,1.5022793286397813
northern wisconsin could be extended,1.5022793286397813
wisconsin could be extended as,1.5022793286397813
could be extended as long,1.5022793286397813
be extended as long as,1.5022793286397813
extended as long as 21,1.5022793286397813
as long as 21 miles,1.5022793286397813
long as 21 miles </s>,1.5022793286397813
as 21 miles </s> </s>,1.5022793286397813
21 miles </s> </s> </s>,1.5022793286397813
miles </s> </s> </s> </s>,1.5022793286397813
noncontiguous,1.5022793286397813
central,1.5022793286397813
<s> <s> <s> if youre,1.5022793286397813
